Strompreis [Euro/kWh],Netzlast [kW]
0.3397569,0.369680008
0.3365082,0.6046704
0.3358656,0.684194588
0.3127439,0.260782021
0.295477,0.153316902
0.2773771,0.125375972
0.2686306,0.13898822
0.2612288,0.250035509
0.2597056,0.189138609
0.2598603,1.121935838
0.283101,0.641924975
0.3179799,0.37182931
0.3552031,0.296603727
0.3800503,0.669865906
0.3903081,0.438457684
0.3638901,0.552370709
0.3516569,0.466398614
0.3387097,0.432009777
0.3458497,0.191287911
0.3470159,0.275827138
0.3391262,0.240721866
0.3391857,0.272244967
0.3374364,0.260782021
0.3376982,0.270812099
0.3312246,0.369680008
0.3260719,0.6046704
0.3177419,0.684194588
0.3107447,0.260782021
0.2986067,0.153316902
0.2990827,0.125375972
0.2913596,0.13898822
0.2528155,0.250035509
0.2338707,0.189138609
0.2738071,1.121935838
0.2959173,0.641924975
0.310828,0.37182931
0.3244654,0.296603727
0.3436006,0.669865906
0.3504431,0.438457684
0.3434816,0.552370709
0.3453499,0.466398614
0.3311294,0.432009777
0.328678,0.191287911
0.3200029,0.583889143
0.3183369,0.187421206
0.3137673,0.211449566
0.3133389,0.212250511
0.3174682,0.165795682
0.3662939,0.219459019
0.3940566,0.202639167
0.3670079,0.704831887
0.3467541,0.790533037
0.3280949,0.20904673
0.3195745,0.347610271
0.3131961,0.904267273
0.3066392,0.429306695
0.3082338,0.422098187
0.3078649,1.100498878
0.3128034,0.535832423
0.3326169,0.408482116
0.3484082,0.142568268
0.4507839,0.436515203
0.4553416,0.63915437
0.3795148,0.504595555
0.3327597,0.494984211
0.3153619,0.241084543
0.3241679,0.18501837
0.3193484,0.275827138
0.3180989,0.240721866
0.3190628,0.272244967
0.31535,0.260782021
0.3198482,0.270812099
0.3592253,0.369680008
0.3713276,0.6046704
0.3591182,0.684194588
0.335461,0.260782021
0.3020458,0.153316902
0.2724386,0.125375972
0.257635,0.13898822
0.2344657,0.250035509
0.2370123,0.189138609
0.2709749,1.121935838
0.3105424,0.641924975
0.3371389,0.37182931
0.3532872,0.296603727
0.4017678,0.669865906
0.3968888,0.438457684
0.356643,0.552370709
0.3363297,0.466398614
0.3293563,0.432009777
0.3167423,0.191287911
0.3103639,0.275827138
0.2912406,0.240721866
0.279531,0.272244967
0.2846837,0.260782021
0.2841244,0.270812099
0.3095309,0.369680008
0.3150287,0.6046704
0.3167661,0.684194588
0.2760443,0.260782021
0.2129743,0.153316902
0.2068934,0.125375972
0.197302,0.13898822
0.1886031,0.250035509
0.1874607,0.189138609
0.1936844,1.121935838
0.1977423,0.641924975
0.2151758,0.37182931
0.2928233,0.296603727
0.334033,0.669865906
0.3798004,0.438457684
0.3686263,0.552370709
0.3358537,0.466398614
0.3147074,0.432009777
0.3067225,0.191287911
0.2997015,0.275827138
0.3085313,0.240721866
0.3081862,0.272244967
0.2963576,0.260782021
0.3144337,0.270812099
0.3317244,0.369680008
0.3668413,0.6046704
0.3473134,0.684194588
0.2997729,0.260782021
0.2303959,0.153316902
0.2127839,0.125375972
0.2123317,0.13898822
0.2097375,0.250035509
0.210987,0.189138609
0.2076074,1.121935838
0.2126768,0.641924975
0.242403,0.37182931
0.3192413,0.296603727
0.3469445,0.669865906
0.3454689,0.438457684
0.343672,0.552370709
0.3264051,0.466398614
0.3070557,0.432009777
0.2745449,0.191287911
0.2673692,0.275827138
0.2586108,0.240721866
0.2441523,0.272244967
0.2442951,0.260782021
0.249186,0.270812099
0.2892057,0.369680008
0.2849336,0.6046704
0.2647155,0.684194588
0.2176153,0.260782021
0.212772,0.153316902
0.2080596,0.125375972
0.2014313,0.13898822
0.1945531,0.250035509
0.1930894,0.189138609
0.2007054,1.121935838
0.2018597,0.641924975
0.2127482,0.37182931
0.2725219,0.296603727
0.3312246,0.669865906
0.3538822,0.438457684
0.3593324,0.552370709
0.3550365,0.466398614
0.3323789,0.432009777
0.3442194,0.191287911
0.3362821,0.275827138
0.3322837,0.240721866
0.3321171,0.272244967
0.3328549,0.260782021
0.3382099,0.270812099
0.3329977,0.369680008
0.3344376,0.6046704
0.3034857,0.684194588
0.2306339,0.260782021
0.2127482,0.153316902
0.2046324,0.125375972
0.1905547,0.13898822
0.1650768,0.250035509
0.1602097,0.189138609
0.1798923,1.121935838
0.2030854,0.641924975
0.2116058,0.37182931
0.2980831,0.296603727
0.3216927,0.669865906
0.3080791,0.438457684
0.2947868,0.552370709
0.2891105,0.466398614
0.2722839,0.432009777
0.2132242,0.191287911
0.2127601,0.275827138
0.2123793,0.240721866
0.2115939,0.272244967
0.2117248,0.260782021
0.2122841,0.270812099
0.2127244,0.369680008
0.212772,0.6046704
0.212772,0.684194588
0.2111298,0.260782021
0.2055606,0.153316902
0.2007649,0.125375972
0.1943389,0.13898822
0.188972,0.250035509
0.1891862,0.189138609
0.2007054,1.121935838
0.206822,0.641924975
0.2139739,0.37182931
0.3163615,0.296603727
0.3436839,0.669865906
0.3549294,0.438457684
0.338317,0.552370709
0.3314269,0.466398614
0.3228351,0.432009777
0.3231564,0.191287911
0.3147074,0.583889143
0.3091025,0.187421206
0.3119823,0.211449566
0.3108756,0.212250511
0.3121251,0.165795682
0.3473848,0.219459019
0.395675,0.202639167
0.3686382,0.704831887
0.3305106,0.790533037
0.3044139,0.20904673
0.2905028,0.347610271
0.2402372,0.904267273
0.2336684,0.429306695
0.2638111,0.422098187
0.2973334,1.100498878
0.3175039,0.535832423
0.3311532,0.408482116
0.3517997,0.142568268
0.4392528,0.436515203
0.4877453,0.63915437
0.3839297,0.504595555
0.3447073,0.494984211
0.3407565,0.241084543
0.3298918,0.18501837
0.3197768,0.275827138
0.3156594,0.240721866
0.3166709,0.272244967
0.3188129,0.260782021
0.3319743,0.270812099
0.3624383,0.369680008
0.376992,0.6046704
0.3508358,0.684194588
0.3198125,0.260782021
0.3005107,0.153316902
0.2474486,0.125375972
0.2188172,0.13898822
0.2141881,0.250035509
0.2155566,0.189138609
0.2406894,1.121935838
0.2752589,0.641924975
0.3183488,0.37182931
0.3508953,0.296603727
0.4891614,0.669865906
0.4721087,0.438457684
0.3562027,0.552370709
0.3379838,0.466398614
0.3228232,0.432009777
0.3204432,0.191287911
0.3214428,0.275827138
0.3168851,0.240721866
0.3189319,0.272244967
0.3219545,0.260782021
0.3226804,0.270812099
0.349622,0.369680008
0.3657822,0.6046704
0.3567739,0.684194588
0.3382099,0.260782021
0.3169803,0.153316902
0.2946321,0.125375972
0.2546005,0.13898822
0.2251599,0.250035509
0.2225062,0.189138609
0.2780435,1.121935838
0.3062703,0.641924975
0.3227042,0.37182931
0.3455522,0.296603727
0.4530568,0.669865906
0.4555796,0.438457684
0.3613435,0.552370709
0.3457783,0.466398614
0.3314269,0.432009777
0.3240846,0.191287911
0.3246201,0.275827138
0.3196578,0.240721866
0.3183131,0.272244967
0.3191342,0.260782021
0.3332476,0.270812099
0.3620813,0.369680008
0.3728032,0.6046704
0.3630095,0.684194588
0.3421488,0.260782021
0.32249,0.153316902
0.3132199,0.125375972
0.2910621,0.13898822
0.2666314,0.250035509
0.2738547,0.189138609
0.3073294,1.121935838
0.3200624,0.641924975
0.3381861,0.37182931
0.3597608,0.296603727
0.483497,0.669865906
0.5570152,0.438457684
0.414001,0.552370709
0.3615339,0.466398614
0.3438029,0.432009777
0.3435411,0.191287911
0.3321409,0.275827138
0.3240846,0.240721866
0.3237871,0.272244967
0.3289517,0.260782021
0.3405542,0.270812099
0.3756116,0.369680008
0.3925453,0.6046704
0.3717084,0.684194588
0.3480869,0.260782021
0.3296895,0.153316902
0.3198244,0.125375972
0.3152786,0.13898822
0.3082219,0.250035509
0.3068891,0.189138609
0.3103401,1.121935838
0.3155404,0.641924975
0.3341163,0.37182931
0.355572,0.296603727
0.3985548,0.669865906
0.376159,0.438457684
0.3469088,0.552370709
0.3280116,0.466398614
0.3262623,0.432009777
0.3409112,0.191287911
0.3382575,0.294162721
0.3342353,0.273886734
0.3306415,0.263051419
0.3277974,0.26326598
0.3294872,0.265518867
0.3436482,0.634026871
0.3445764,0.313687744
0.3436482,0.262515017
0.3138387,0.289335105
0.2843386,0.811683131
0.2346085,0.872940211
0.2133432,0.388140308
0.2120818,0.625229882
0.2118319,0.471818981
0.2158184,0.259189326
0.2409988,0.368615284
0.3080077,0.199434171
0.3523709,0.270882885
0.389249,0.438991194
0.3636521,0.639283608
0.340459,0.840863386
0.3316054,0.869292679
0.3189676,1.368146308
0.3243583,0.20512003
0.3151001,0.294162721
0.3084242,0.273886734
0.3081505,0.263051419
0.3094119,0.26326598
0.3081743,0.265518867
0.307377,0.634026871
0.2997729,0.313687744
0.2849336,0.262515017
0.2618952,0.289335105
0.2279326,0.811683131
0.2118438,0.872940211
0.2018716,0.388140308
0.1842239,0.625229882
0.1890553,0.471818981
0.2068458,0.259189326
0.2432003,0.368615284
0.3059371,0.199434171
0.3426248,0.270882885
0.3693879,0.438991194
0.3602368,0.639283608
0.3408636,0.840863386
0.3341877,0.869292679
0.3216689,1.368146308
0.3213595,0.20512003
0.3255602,0.583889143
0.322728,0.187421206
0.3228708,0.211449566
0.321776,0.212250511
0.3335927,0.165795682
0.3493126,0.219459019
0.3733744,0.202639167
0.3697925,0.704831887
0.3587255,0.790533037
0.3351516,0.20904673
0.3208597,0.347610271
0.3139934,0.904267273
0.3094,0.429306695
0.3123036,0.422098187
0.3177895,1.100498878
0.3242036,0.535832423
0.3471111,0.408482116
0.3767421,0.142568268
0.5167099,0.436515203
0.4651353,0.63915437
0.3697449,0.504595555
0.3487295,0.494984211
0.3363535,0.241084543
0.3313079,0.18501837
0.3235729,0.275827138
0.3217403,0.240721866
0.3237752,0.272244967
0.3273095,0.260782021
0.3349731,0.270812099
0.3760638,0.369680008
0.3925453,0.6046704
0.3721844,0.684194588
0.3508001,0.260782021
0.3304511,0.153316902
0.3199077,0.125375972
0.3136959,0.13898822
0.311185,0.250035509
0.3128986,0.189138609
0.3159212,1.121935838
0.3213238,0.641924975
0.3602606,0.37182931
0.5697958,0.296603727
0.9938642,0.669865906
0.8319647,0.438457684
0.4709782,0.552370709
0.3712919,0.466398614
0.3526803,0.432009777
0.3415062,0.191287911
0.3329977,0.275827138
0.3306296,0.240721866
0.3317601,0.272244967
0.3306653,0.260782021
0.3429342,0.270812099
0.3841677,0.369680008
0.4283643,0.6046704
0.398293,0.684194588
0.361879,0.260782021
0.3403638,0.153316902
0.3270953,0.125375972
0.3222639,0.13898822
0.320467,0.250035509
0.3189319,0.189138609
0.3231207,1.121935838
0.3339854,0.641924975
0.3603082,0.37182931
0.3980669,0.296603727
0.5936672,0.669865906
0.4379676,0.438457684
0.3679837,0.552370709
0.342006,0.466398614
0.3312841,0.432009777
0.3332952,0.191287911
0.3253579,0.275827138
0.3198839,0.240721866
0.3164448,0.272244967
0.3090787,0.260782021
0.3135769,0.270812099
0.3425534,0.369680008
0.3479679,0.6046704
0.3544415,0.684194588
0.3290231,0.260782021
0.2973215,0.153316902
0.2129148,0.125375972
0.2091544,0.13898822
0.1988609,0.250035509
0.1893647,0.189138609
0.2044301,1.121935838
0.212772,0.641924975
0.2557786,0.37182931
0.3138744,0.296603727
0.3314745,0.669865906
0.3233706,0.438457684
0.3081029,0.552370709
0.3080196,0.466398614
0.2896698,0.432009777
0.289884,0.191287911
0.2853739,0.275827138
0.2737357,0.240721866
0.2705941,0.272244967
0.2815064,0.260782021
0.2959173,0.270812099
0.323799,0.369680008
0.3549651,0.6046704
0.3560242,0.684194588
0.331891,0.260782021
0.3079839,0.153316902
0.2836008,0.125375972
0.2503165,0.13898822
0.2276351,0.250035509
0.2300746,0.189138609
0.2485553,1.121935838
0.2974881,0.641924975
0.3169803,0.37182931
0.3321052,0.296603727
0.3662939,0.669865906
0.375207,0.438457684
0.3314983,0.552370709
0.3262623,0.466398614
0.3233111,0.432009777
0.3347232,0.191287911
0.3280949,0.275827138
0.3273809,0.240721866
0.3262028,0.272244967
0.329749,0.260782021
0.3329977,0.270812099
0.3364011,0.369680008
0.3373888,0.6046704
0.3263575,0.684194588
0.31297,0.260782021
0.2740927,0.153316902
0.2296462,0.125375972
0.2193051,0.13898822
0.2139977,0.250035509
0.2133075,0.189138609
0.2227918,1.121935838
0.2718317,0.641924975
0.3334499,0.37182931
0.3657822,0.296603727
0.3917599,0.669865906
0.3710539,0.438457684
0.3340449,0.552370709
0.3226447,0.466398614
0.3189795,0.432009777
0.3245368,0.191287911
0.3156713,0.275827138
0.3123631,0.240721866
0.3103639,0.272244967
0.310828,0.260782021
0.3140529,0.270812099
0.3119823,0.369680008
0.3104472,0.6046704
0.3040926,0.684194588
0.2610741,0.260782021
0.222649,0.153316902
0.2133075,0.125375972
0.2128315,0.13898822
0.2127958,0.250035509
0.2141643,0.189138609
0.2165562,1.121935838
0.2825417,0.641924975
0.327012,0.37182931
0.3550484,0.296603727
0.3605224,0.669865906
0.3652467,0.438457684
0.3522519,0.552370709
0.3386859,0.466398614
0.3283686,0.432009777
0.3156118,0.191287911
0.3148383,0.583889143
0.3128629,0.187421206
0.3103996,0.211449566
0.3140648,0.212250511
0.314874,0.165795682
0.3537632,0.219459019
0.3801217,0.202639167
0.4026722,0.704831887
0.3671031,0.790533037
0.3447192,0.20904673
0.3326645,0.347610271
0.3258101,0.904267273
0.3188962,0.429306695
0.3104353,0.422098187
0.3127201,1.100498878
0.3064131,0.535832423
0.3232159,0.408482116
0.3474324,0.142568268
0.3491103,0.436515203
0.3455046,0.63915437
0.3270477,0.504595555
0.3174325,0.494984211
0.3074127,0.241084543
0.2929185,0.18501837
0.283934,0.275827138
0.2859332,0.240721866
0.2858023,0.272244967
0.2928709,0.260782021
0.3090787,0.270812099
0.3354967,0.369680008
0.3673649,0.6046704
0.3495625,0.684194588
0.3317839,0.260782021
0.2840887,0.153316902
0.2241127,0.125375972
0.2128315,0.13898822
0.2127006,0.250035509
0.2125935,0.189138609
0.2127363,1.121935838
0.2130457,0.641924975
0.2386902,0.37182931
0.3084599,0.296603727
0.3233468,0.669865906
0.3118514,0.438457684
0.3103877,0.552370709
0.3039736,0.466398614
0.2893961,0.432009777
0.2603839,0.191287911
0.2602768,0.275827138
0.252042,0.240721866
0.2529226,0.272244967
0.2591106,0.260782021
0.2860403,0.270812099
0.316064,0.369680008
0.3288684,0.6046704
0.3445407,0.684194588
0.3289279,0.260782021
0.3041878,0.153316902
0.2931208,0.125375972
0.2870994,0.13898822
0.2887654,0.250035509
0.2948939,0.189138609
0.2949534,1.121935838
0.3041164,0.641924975
0.333438,0.37182931
0.3498005,0.296603727
0.3827873,0.669865906
0.3774323,0.438457684
0.3498005,0.552370709
0.3353182,0.466398614
0.333557,0.432009777
0.3199553,0.191287911
0.3128629,0.275827138
0.3126606,0.240721866
0.3120894,0.272244967
0.3139577,0.260782021
0.3162187,0.270812099
0.3412563,0.369680008
0.3733625,0.6046704
0.3745525,0.684194588
0.3357823,0.260782021
0.3139339,0.153316902
0.3084718,0.125375972
0.3063417,0.13898822
0.3058776,0.250035509
0.3081148,0.189138609
0.3138506,1.121935838
0.3218712,0.641924975
0.3433745,0.37182931
0.38556,0.296603727
0.5697958,0.669865906
0.5103077,0.438457684
0.3615339,0.552370709
0.3311532,0.466398614
0.3223115,0.432009777
0.3317482,0.191287911
0.3216927,0.275827138
0.3166828,0.240721866
0.3160283,0.272244967
0.3134936,0.260782021
0.3174087,0.270812099
0.332367,0.369680008
0.3555363,0.6046704
0.3701495,0.684194588
0.3511095,0.260782021
0.3348065,0.153316902
0.325822,0.125375972
0.3181584,0.13898822
0.3050089,0.250035509
0.2924663,0.189138609
0.2987019,1.121935838
0.3012009,0.641924975
0.3078054,0.37182931
0.3275832,0.296603727
0.3317839,0.669865906
0.3249414,0.438457684
0.3134222,0.552370709
0.3071509,0.466398614
0.285362,0.432009777
0.2789598,0.191287911
0.2722958,0.275827138
0.2643466,0.240721866
0.2665481,0.272244967
0.2683569,0.260782021
0.2654652,0.270812099
0.2786504,0.369680008
0.2901339,0.6046704
0.3026765,0.684194588
0.2920379,0.260782021
0.2615977,0.153316902
0.2223991,0.125375972
0.2138073,0.13898822
0.2127125,0.250035509
0.2122365,0.189138609
0.2127006,1.121935838
0.2241365,0.641924975
0.290241,0.37182931
0.325108,0.296603727
0.3634141,0.669865906
0.3530254,0.438457684
0.335461,0.552370709
0.3243464,0.466398614
0.3136483,0.432009777
0.3057348,0.191287911
0.2961672,0.275827138
0.2920379,0.240721866
0.2926924,0.272244967
0.2885393,0.260782021
0.2908598,0.270812099
0.2951081,0.369680008
0.3144337,0.6046704
0.3043663,0.684194588
0.2771272,0.260782021
0.2257787,0.153316902
0.2128672,0.125375972
0.2127839,0.13898822
0.212772,0.250035509
0.212296,0.189138609
0.2124626,1.121935838
0.2362269,0.641924975
0.3106614,0.37182931
0.3470159,0.296603727
0.3712443,0.669865906
0.3598679,0.438457684
0.3468731,0.552370709
0.3402448,0.466398614
0.3229779,0.432009777
0.323442,0.191287911
0.3176705,0.583889143
0.3166233,0.187421206
0.3138506,0.211449566
0.3131485,0.212250511
0.3178728,0.165795682
0.3448382,0.219459019
0.3674839,0.202639167
0.3865953,0.704831887
0.3631999,0.790533037
0.3468136,0.20904673
0.3377577,0.347610271
0.3270477,0.904267273
0.316183,0.429306695
0.3090073,0.422098187
0.3024742,1.100498878
0.3035809,0.535832423
0.3162901,0.408482116
0.3411492,0.142568268
0.3467422,0.436515203
0.3425058,0.63915437
0.3200029,0.504595555
0.3065678,0.494984211
0.3098046,0.241084543
0.3145765,0.18501837
0.3107209,0.294162721
0.3085908,0.273886734
0.3077935,0.263051419
0.3080315,0.26326598
0.3216927,0.265518867
0.3416847,0.634026871
0.3721725,0.313687744
0.3764327,0.262515017
0.3423868,0.289335105
0.3276427,0.811683131
0.310828,0.872940211
0.2839578,0.388140308
0.2624902,0.625229882
0.2432955,0.471818981
0.2656675,0.259189326
0.301189,0.368615284
0.3240489,0.199434171
0.347242,0.270882885
0.3704946,0.438991194
0.3451595,0.639283608
0.3271667,0.840863386
0.3198125,0.869292679
0.3125535,1.368146308
0.3141243,0.20512003
0.3091025,0.294162721
0.3123988,0.273886734
0.3123512,0.263051419
0.3109708,0.26326598
0.3197887,0.265518867
0.337841,0.634026871
0.3816687,0.313687744
0.3711372,0.262515017
0.3346875,0.289335105
0.3067939,0.811683131
0.2786147,0.872940211
0.219317,0.388140308
0.2127839,0.625229882
0.2126768,0.471818981
0.2140215,0.259189326
0.2604434,0.368615284
0.3169327,0.199434171
0.3483368,0.270882885
0.3673887,0.438991194
0.3415419,0.639283608
0.3237514,0.840863386
0.3197887,0.869292679
0.307377,1.368146308
0.3036999,0.20512003
0.3050446,0.275827138
0.3056396,0.240721866
0.3048304,0.272244967
0.3071033,0.260782021
0.319872,0.270812099
0.3478132,0.369680008
0.3832395,0.6046704
0.3604867,0.684194588
0.3289755,0.260782021
0.3018078,0.153316902
0.2727718,0.125375972
0.2186982,0.13898822
0.2127125,0.250035509
0.2126768,0.189138609
0.2257668,1.121935838
0.2824584,0.641924975
0.3211334,0.37182931
0.3490746,0.296603727
0.3726009,0.669865906
0.3478489,0.438457684
0.3211929,0.552370709
0.3186582,0.466398614
0.3066392,0.432009777
0.2991898,0.191287911
0.3008915,0.275827138
0.3001537,0.240721866
0.2998562,0.272244967
0.3014627,0.260782021
0.318801,0.270812099
0.3413753,0.369680008
0.3811094,0.6046704
0.3420179,0.684194588
0.3185987,0.260782021
0.2866234,0.153316902
0.242165,0.125375972
0.2225895,0.13898822
0.212772,0.250035509
0.2128672,0.189138609
0.2217803,1.121935838
0.2647631,0.641924975
0.3128867,0.37182931
0.3389358,0.296603727
0.3861907,0.669865906
0.3423035,0.438457684
0.3211572,0.552370709
0.3172659,0.466398614
0.3164091,0.432009777
0.317849,0.191287911
0.3142909,0.275827138
0.3103639,0.240721866
0.31059,0.272244967
0.3155761,0.260782021
0.3192651,0.270812099
0.331415,0.369680008
0.3291183,0.6046704
0.3142909,0.684194588
0.285362,0.260782021
0.2389639,0.153316902
0.2165324,0.125375972
0.2127839,0.13898822
0.2087855,0.250035509
0.2080834,0.189138609
0.214081,1.121935838
0.2690233,0.641924975
0.32844,0.37182931
0.3645089,0.296603727
0.381752,0.669865906
0.3466589,0.438457684
0.3269406,0.552370709
0.3241679,0.466398614
0.3178609,0.432009777
0.3290826,0.191287911
0.3199434,0.275827138
0.319872,0.240721866
0.3192889,0.272244967
0.3207764,0.260782021
0.3206574,0.270812099
0.3256911,0.369680008
0.3285828,0.6046704
0.3156951,0.684194588
0.287504,0.260782021
0.2439262,0.153316902
0.2260286,0.125375972
0.221935,0.13898822
0.2126887,0.250035509
0.2127958,0.189138609
0.2242793,1.121935838
0.2860879,0.641924975
0.3392452,0.37182931
0.3701376,0.296603727
0.3998281,0.669865906
0.3628548,0.438457684
0.3431365,0.552370709
0.3302607,0.466398614
0.3222639,0.432009777
0.3208359,0.191287911
0.3128391,0.583889143
0.3141719,0.187421206
0.3164924,0.211449566
0.3162306,0.212250511
0.3285709,0.165795682
0.3715299,0.219459019
0.4552226,0.202639167
0.3928666,0.704831887
0.343672,0.790533037
0.3254293,0.20904673
0.3081743,0.347610271
0.3067225,0.904267273
0.3038784,0.429306695
0.3041402,0.422098187
